,GOOGL,TSLA
Date,,
2024-11-25,167.45806884765625,338.5899963378906
2024-11-26,168.9263916015625,338.2300109863281
2024-11-27,169.03627014160156,332.8900146484375
2024-11-29,168.756591796875,345.1600036621094
2024-12-02,171.29368591308594,357.0899963378906
2024-12-03,171.1438446044922,351.4200134277344
2024-12-04,174.17037963867188,357.92999267578125
2024-12-05,172.44236755371094,369.489990234375
2024-12-06,174.510009765625,389.2200012207031
2024-12-09,175.3699951171875,389.7900085449219
2024-12-10,185.1699981689453,400.989990234375
2024-12-11,195.39999389648438,424.7699890136719
2024-12-12,191.9600067138672,418.1000061035156
2024-12-13,189.82000732421875,436.2300109863281
2024-12-16,196.66000366210938,463.0199890136719
2024-12-17,195.4199981689453,479.8599853515625
2024-12-18,188.39999389648438,440.1300048828125
2024-12-19,188.50999450683594,436.1700134277344
2024-12-20,191.41000366210938,421.05999755859375
2024-12-23,194.6300048828125,430.6000061035156
2024-12-24,196.11000061035156,462.2799987792969
2024-12-26,195.60000610351562,454.1300048828125
2024-12-27,192.75999450683594,431.6600036621094
2024-12-30,191.24000549316406,417.4100036621094
2024-12-31,189.3000030517578,403.8399963378906
2025-01-02,189.42999267578125,379.2799987792969
2025-01-03,191.7899932861328,410.44000244140625
2025-01-06,196.8699951171875,411.04998779296875
2025-01-07,195.49000549316406,394.3599853515625
2025-01-08,193.9499969482422,394.94000244140625
2025-01-10,192.0399932861328,394.739990234375
